"Event Time","Event ID","Site Code","Exit Door ID","Event Count","Video URL","Status"
"2022-06-29T21:43:40Z","Event ID 9","Site 14","Exit Door ID 4008","7838","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Omni Sale"
"2021-08-05T00:47:58Z","Event ID 5","Site 12","Exit Door ID 3383","1051","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Transfer"
"2021-09-10T13:15:33Z","Event ID 5","Site 15","Exit Door ID 4072","668","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Employee"
"2021-09-26T02:19:48Z","Event ID 3","Site 11","Exit Door ID 6282","8485","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","External Theft"
"2021-06-08T23:54:19Z","Event ID 9","Site 12","Exit Door ID 191","3599","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","External Theft"
"2023-03-05T17:29:02Z","Event ID 4","Site 12","Exit Door ID 2390","1673","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Omni Sale"
"2021-03-03T04:24:46Z","Event ID 4","Site 14","Exit Door ID 6394","4494","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","External Theft"
"2021-05-04T07:55:46Z","Event ID 9","Site 12","Exit Door ID 7654","8812","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","External Theft"
"2022-01-21T15:39:04Z","Event ID 3","Site 15","Exit Door ID 6105","5610","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2021-03-13T13:32:34Z","Event ID 2","Site 11","Exit Door ID 9041","9299","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","External Theft"
"2022-09-12T20:16:03Z","Event ID 1","Site 14","Exit Door ID 3371","1743","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Transfer"
"2020-12-29T09:25:11Z","Event ID 4","Site 15","Exit Door ID 1841","9725","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Transfer"
"2023-06-09T19:06:13Z","Event ID 8","Site 10","Exit Door ID 2792","9946","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Organized Crime"
"2023-01-07T09:37:29Z","Event ID 6","Site 13","Exit Door ID 4468","120","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Omni Sale"
"2021-03-16T12:20:08Z","Event ID 8","Site 11","Exit Door ID 2857","249","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Others"
"2021-11-20T02:10:37Z","Event ID 7","Site 14","Exit Door ID 5375","6790","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Transfer"
"2022-10-16T02:45:30Z","Event ID 8","Site 11","Exit Door ID 8513","5722","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Not a loss Event"
"2021-09-11T10:06:44Z","Event ID 3","Site 10","Exit Door ID 7127","5673","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Mixed"
"2021-01-10T08:19:53Z","Event ID 9","Site 15","Exit Door ID 6585","5996","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Not a loss Event"
"2022-01-05T19:27:24Z","Event ID 8","Site 12","Exit Door ID 2232","1289","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","External Theft"
"2021-04-19T01:49:51Z","Event ID 8","Site 11","Exit Door ID 790","3687","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Others"
"2020-08-23T20:50:54Z","Event ID 1","Site 14","Exit Door ID 6735","5165","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Omni Sale"
"2021-04-27T19:34:55Z","Event ID 6","Site 15","Exit Door ID 3971","9237","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Mixed"
"2020-07-12T08:27:45Z","Event ID 4","Site 14","Exit Door ID 2108","6782","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","External Theft"
"2020-12-03T20:34:58Z","Event ID 3","Site 13","Exit Door ID 2772","5819","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Organized Crime"
"2023-05-22T14:03:18Z","Event ID 3","Site 10","Exit Door ID 8919","6353","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Transfer"
"2021-03-22T10:35:24Z","Event ID 4","Site 11","Exit Door ID 6359","2496","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Organized Crime"
"2021-04-19T14:53:53Z","Event ID 2","Site 13","Exit Door ID 2146","682","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Organized Crime"
"2022-04-20T12:51:16Z","Event ID 2","Site 15","Exit Door ID 7507","3539","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Mixed"
"2021-08-22T22:00:29Z","Event ID 1","Site 12","Exit Door ID 5643","9126","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Transfer"
"2022-10-04T19:13:04Z","Event ID 4","Site 10","Exit Door ID 4409","7000","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Others"
"2020-11-19T20:28:34Z","Event ID 4","Site 15","Exit Door ID 9300","1709","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Employee"
"2020-11-11T10:05:25Z","Event ID 1","Site 10","Exit Door ID 8433","2947","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Not a loss Event"
"2020-07-18T18:24:39Z","Event ID 4","Site 14","Exit Door ID 464","5162","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2023-03-19T20:09:34Z","Event ID 1","Site 12","Exit Door ID 9026","3135","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","External Theft"
"2022-04-17T20:47:28Z","Event ID 8","Site 12","Exit Door ID 9956","291","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","External Theft"
"2022-10-21T10:21:32Z","Event ID 5","Site 12","Exit Door ID 2438","611","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Employee"
"2023-03-11T19:24:25Z","Event ID 2","Site 15","Exit Door ID 6887","7469","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","External Theft"
"2021-11-14T12:52:00Z","Event ID 9","Site 13","Exit Door ID 2324","2353","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2023-05-26T20:38:12Z","Event ID 7","Site 14","Exit Door ID 9397","3423","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Organized Crime"
"2020-12-09T20:20:45Z","Event ID 4","Site 13","Exit Door ID 9421","4729","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Transfer"
"2021-06-30T21:03:30Z","Event ID 2","Site 12","Exit Door ID 4184","5474","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Others"
"2021-01-22T02:58:14Z","Event ID 3","Site 14","Exit Door ID 3358","8360","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Transfer"
"2022-12-18T21:23:15Z","Event ID 5","Site 11","Exit Door ID 2128","8280","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2022-05-11T00:53:34Z","Event ID 2","Site 12","Exit Door ID 9869","6287","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Not a loss Event"
"2021-12-12T13:47:35Z","Event ID 6","Site 15","Exit Door ID 2428","4469","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Omni Sale"
"2020-12-07T02:11:57Z","Event ID 3","Site 14","Exit Door ID 1154","4208","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Transfer"
"2022-05-29T20:14:19Z","Event ID 7","Site 12","Exit Door ID 6836","6754","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2023-01-30T04:05:07Z","Event ID 8","Site 12","Exit Door ID 6176","8377","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","External Theft"
"2023-06-25T15:19:19Z","Event ID 2","Site 10","Exit Door ID 6717","2013","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Mixed"
"2021-12-15T21:22:26Z","Event ID 3","Site 10","Exit Door ID 8229","8063","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2022-03-29T11:45:51Z","Event ID 1","Site 10","Exit Door ID 4309","1994","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Organized Crime"
"2021-01-14T15:21:45Z","Event ID 8","Site 13","Exit Door ID 7525","3324","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Employee"
"2021-04-28T20:21:16Z","Event ID 4","Site 12","Exit Door ID 6289","2030","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","External Theft"
"2020-10-18T00:21:34Z","Event ID 6","Site 13","Exit Door ID 2451","4962","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Not a loss Event"
"2021-01-10T10:35:22Z","Event ID 9","Site 15","Exit Door ID 8482","8231","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Employee"
"2023-04-22T18:34:51Z","Event ID 5","Site 14","Exit Door ID 9822","8390","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2023-05-08T19:23:25Z","Event ID 7","Site 12","Exit Door ID 751","9741","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Employee"
"2022-12-13T02:27:53Z","Event ID 1","Site 11","Exit Door ID 7061","7116","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Organized Crime"
"2022-01-24T18:45:29Z","Event ID 5","Site 13","Exit Door ID 4969","8592","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","External Theft"
"2022-01-17T01:09:19Z","Event ID 7","Site 12","Exit Door ID 8338","6406","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Not a loss Event"
"2021-07-24T17:15:48Z","Event ID 4","Site 13","Exit Door ID 3815","8067","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Mixed"
"2022-09-18T12:18:57Z","Event ID 4","Site 12","Exit Door ID 9623","5610","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Transfer"
"2022-04-22T06:52:04Z","Event ID 8","Site 12","Exit Door ID 2706","8632","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Mixed"
"2022-07-19T03:58:52Z","Event ID 3","Site 13","Exit Door ID 8496","3601","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Employee"
"2023-04-07T17:34:28Z","Event ID 1","Site 15","Exit Door ID 5309","888","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2020-07-28T02:11:29Z","Event ID 6","Site 15","Exit Door ID 2456","1072","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Others"
"2022-01-12T01:09:39Z","Event ID 5","Site 10","Exit Door ID 6281","1360","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2022-10-22T09:04:53Z","Event ID 7","Site 12","Exit Door ID 9847","4681","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Not a loss Event"
"2021-02-14T09:15:16Z","Event ID 4","Site 13","Exit Door ID 2332","3620","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Omni Sale"
"2021-03-03T19:29:47Z","Event ID 5","Site 11","Exit Door ID 2697","5979","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","External Theft"
"2022-11-04T23:47:19Z","Event ID 2","Site 11","Exit Door ID 472","3881","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2022-02-12T22:35:40Z","Event ID 4","Site 12","Exit Door ID 9548","6528","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Organized Crime"
"2023-02-20T14:02:05Z","Event ID 7","Site 12","Exit Door ID 3978","7135","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Others"
"2021-02-06T08:57:17Z","Event ID 5","Site 15","Exit Door ID 740","2748","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Mixed"
"2021-09-14T23:17:26Z","Event ID 4","Site 10","Exit Door ID 2484","602","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Others"
"2022-11-14T09:47:33Z","Event ID 8","Site 12","Exit Door ID 464","7344","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2020-08-28T13:44:20Z","Event ID 4","Site 15","Exit Door ID 9591","9420","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Others"
"2021-03-25T06:19:21Z","Event ID 6","Site 11","Exit Door ID 4090","7980","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2022-07-10T11:56:03Z","Event ID 7","Site 10","Exit Door ID 3497","8969","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Omni Sale"
"2020-07-31T21:51:17Z","Event ID 3","Site 13","Exit Door ID 5342","4377","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Not a loss Event"
"2021-03-02T08:18:07Z","Event ID 9","Site 12","Exit Door ID 4472","7753","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Not a loss Event"
"2020-10-02T20:41:42Z","Event ID 4","Site 13","Exit Door ID 8071","4714","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Employee"
"2023-04-16T08:34:21Z","Event ID 4","Site 14","Exit Door ID 6397","5518","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Organized Crime"
"2021-05-26T05:14:32Z","Event ID 1","Site 10","Exit Door ID 2533","9053","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2021-12-13T12:21:35Z","Event ID 6","Site 13","Exit Door ID 5183","9808","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Mixed"
"2022-08-10T16:39:15Z","Event ID 5","Site 13","Exit Door ID 7598","6623","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2021-11-12T09:56:48Z","Event ID 9","Site 12","Exit Door ID 9246","9619","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Mixed"
"2021-09-17T13:02:49Z","Event ID 3","Site 15","Exit Door ID 9574","6476","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Transfer"
"2021-09-03T00:43:45Z","Event ID 5","Site 14","Exit Door ID 3533","582","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Omni Sale"
"2022-12-17T19:29:36Z","Event ID 6","Site 12","Exit Door ID 932","3689","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2021-03-17T02:56:48Z","Event ID 6","Site 13","Exit Door ID 6049","370","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Others"
"2023-05-17T00:24:08Z","Event ID 9","Site 12","Exit Door ID 8881","2831","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Employee"
"2020-08-16T12:44:52Z","Event ID 5","Site 13","Exit Door ID 1164","5510","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Employee"
"2023-06-20T08:38:31Z","Event ID 6","Site 14","Exit Door ID 1845","8635","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Transfer"
"2022-10-03T00:18:31Z","Event ID 8","Site 13","Exit Door ID 5946","2750","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Others"
"2022-02-19T17:38:15Z","Event ID 9","Site 12","Exit Door ID 1282","4760","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","External Theft"
"2022-09-27T21:25:35Z","Event ID 3","Site 15","Exit Door ID 7068","7157","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Omni Sale"
"2021-04-14T03:09:17Z","Event ID 4","Site 14","Exit Door ID 1350","963","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","External Theft"
"2023-04-12T16:13:45Z","Event ID 1","Site 13","Exit Door ID 8272","3309","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","External Theft"
"2020-08-05T15:54:54Z","Event ID 5","Site 10","Exit Door ID 6297","9385","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Organized Crime"
"2021-05-10T06:29:09Z","Event ID 2","Site 10","Exit Door ID 378","9480","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","External Theft"
"2021-10-05T19:59:14Z","Event ID 5","Site 14","Exit Door ID 4992","8201","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","External Theft"
"2021-05-20T01:29:53Z","Event ID 9","Site 11","Exit Door ID 4790","6232","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Organized Crime"
"2020-06-04T17:56:40Z","Event ID 6","Site 11","Exit Door ID 2376","4387","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Not a loss Event"
"2020-06-26T07:02:20Z","Event ID 4","Site 10","Exit Door ID 9309","9357","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Organized Crime"
"2021-01-08T13:16:36Z","Event ID 2","Site 12","Exit Door ID 3146","5279","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Not a loss Event"
"2020-06-28T10:12:21Z","Event ID 5","Site 12","Exit Door ID 1283","6793","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Not a loss Event"
"2020-12-12T23:33:11Z","Event ID 1","Site 12","Exit Door ID 4068","7025","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Omni Sale"
"2021-08-13T03:50:35Z","Event ID 9","Site 14","Exit Door ID 7328","8041","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Employee"
"2022-06-09T19:26:53Z","Event ID 7","Site 15","Exit Door ID 5157","2854","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Employee"
"2022-05-24T11:47:42Z","Event ID 3","Site 13","Exit Door ID 7631","8608","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Employee"
"2022-05-20T04:51:16Z","Event ID 5","Site 10","Exit Door ID 1375","7801","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Transfer"
"2020-12-16T03:17:07Z","Event ID 5","Site 14","Exit Door ID 4035","3736","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Not a loss Event"
"2022-08-22T00:51:22Z","Event ID 1","Site 11","Exit Door ID 1576","2639","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Not a loss Event"
"2022-01-24T18:38:32Z","Event ID 6","Site 13","Exit Door ID 1811","1425","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Not a loss Event"
"2020-10-07T01:22:26Z","Event ID 2","Site 13","Exit Door ID 8842","6067","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","External Theft"
"2020-10-17T11:21:18Z","Event ID 9","Site 10","Exit Door ID 360","6283","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Transfer"
"2022-03-14T11:23:33Z","Event ID 1","Site 13","Exit Door ID 5829","9332","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Transfer"
"2020-11-02T14:18:52Z","Event ID 7","Site 13","Exit Door ID 8694","4039","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Not a loss Event"
"2020-12-16T15:36:15Z","Event ID 1","Site 15","Exit Door ID 9827","5751","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Omni Sale"
"2022-07-24T07:03:54Z","Event ID 2","Site 12","Exit Door ID 4488","3139","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Mixed"
"2020-07-19T22:38:55Z","Event ID 1","Site 11","Exit Door ID 7583","867","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Not a loss Event"
